book_id,name,author,publisher,price
00000598,"山稜上的無名英雄: 從背工到高山協作, 雪巴人、巴爾蒂人在大山深處寫下自己的勝利",貝納黛特．麥克唐納,馬可孛羅文化事業股份有限公司,33
00000599,消失的地平線,詹姆斯．希爾頓,商周出版,45
00000600,我的工作是惡魔,亨利．內夫,麥田出版社,41
00000601,記憶之城: 不一樣的京都,楊照,麥田出版社,40
00000602,地獄修業旅行,匡靈秀,臉譜出版社,40
00000603,印度放浪,藤原新也,馬可孛羅文化事業股份有限公司,37
00000604,"山與林的深處: 一位臺裔環境歷史學家的尋鄉之旅, 在臺灣的植物、島嶼風光和歷史間探尋家族與自身的來處與記憶",李潔珂,臉譜出版社,44
00000605,長路,戈馬克．麥卡錫,麥田出版社,39
00000606,冰島謎蹤: 雷克雅維克懸案,拉格納．約拿森,臉譜出版社,46
00000607,"這些詞, 原來不是貶義詞",許暉,麥田出版社,43
00000608,烏托邦與反烏托邦經典套書: 消失的地平線+動物農莊,喬治．歐威爾,商周出版,35
00000609,紅眼意外調查公司之八: 鬼牌 上下,黑潔明,春光出版社,47
00000610,紅眼意外調查公司之八: 鬼牌 上下冊套書,黑潔明,春光出版社,40
00000611,火車怪客,派翠西亞．海史密斯,貓頭鷹出版社,39
00000612,流浪者之歌,赫曼．赫塞,布克文化出版事業部,41
00000613,驅邪,今村昌弘,獨步文化,31
00000614,我心中的陌生人,奧罕．帕慕克,麥田出版社,47
00000615,偽善賊: 北一喜多捕物帖三,宮部美幸,獨步文化,38
00000616,沙漠,伊坂幸太郎,獨步文化,35
00000617,雷普利系列 01: 天才雷普利,派翠西亞．海史密斯,貓頭鷹出版社,34
00000618,阿拉伯沙地: 當代最傳奇探險家威福瑞．塞西格阿拉伯沙漠之旅,威福瑞．塞西格,馬可孛羅文化事業股份有限公司,42
00000619,"牆: 被禁錮的自由與附著其上的靈魂, 一名巴勒斯坦囚犯的獄中手記",納瑟．阿布．瑟路爾許,商周出版,48
00000620,簡愛,夏綠蒂．勃朗特,商周出版,43
00000621,時間迴旋,羅伯特．查爾斯．威爾森,貓頭鷹出版社,50
00000622,颶光典籍首部曲: 王者之路 上下,布蘭登．山德森,奇幻基地出版事業部,35
00000623,都市傳說 1: 一個人的捉迷藏,笭菁,奇幻基地出版事業部,41
00000624,大家都喜歡恐怖故事,尾八原十時,獨步文化,33
00000625,不馴之翼,芳達．李,獨步文化,37
00000626,閃光,庸．佛瑟,麥田出版社,48
00000627,"旅人之眼: 當旅行走進人生, 一切終將成為風景",邱一新,馬可孛羅文化事業股份有限公司,49
00000628,雷普利系列 02: 地下雷普利,派翠西亞．海史密斯,貓頭鷹出版社,43
00000629,為花換新水,瓦萊莉．貝涵,商周出版,48
00000630,小暮照相館 上下,宮部美幸,獨步文化,37
00000631,奇譚蒐集錄: 北方大地的聆神者,清水朔,獨步文化,32
00000632,麥田捕手,沙林傑,麥田出版社,45
00000633,都市傳說 2: 紅衣小女孩,笭菁,奇幻基地出版事業部,39
00000634,雨夜協奏曲,Misa,春光出版社,31
00000635,最後的鑑定人,岩井圭也,獨步文化,31
00000636,SIN原罪VII: 倨．傲慢者,笭菁,奇幻基地出版事業部,50
00000637,沼地阿拉伯人: 當代最傳奇探險家威福瑞．塞西格阿拉伯沼澤之旅,威福瑞．塞西格,馬可孛羅文化事業股份有限公司,34
00000638,野獸該死,尼可拉斯．布雷克,馬可孛羅文化事業股份有限公司,41
00000639,雷普利系列 03: 雷普利遊戲,派翠西亞．海史密斯,貓頭鷹出版社,48
00000640,"地圖盡頭的博物學家: 從南太平洋到馬達加斯加, 大衛．艾登堡爵士跨越9000公里的自然生態觀察紀實",大衛．艾登堡,馬可孛羅文化事業股份有限公司,38
00000641,深淵書簡,王爾德,麥田出版社,40
00000642,如果她不是偵探,逸木裕,獨步文化,41
00000643,海神之女 1: 天啟情緣,白川紺子,三采文化股份有限公司,40
00000644,人生得遇蘇東坡: 破億播放量意公子帶來一堂豁達生命課,意公子,三采文化股份有限公司,37
00000645,花菱夫妻的退魔帖 4: 松印再現,白川紺子,三采文化股份有限公司,45
00000646,清華簡參不韋研究,賴怡璇,萬卷樓圖書股份有限公司,38
00000647,拼接之家 刻意建造忌家而居,三津田信三,瑞昇文化事業股份有限公司,43
00000648,"味道東坡: 苦日子也不能苦了肚子, 貶到哪吃到哪的饕客文豪",沙爽,策點文化事業有限公司,42
00000649,"張家口那一桌, 打開整個金庸: 從郭靖黃蓉點菜到宋代宴席規制, 在老故事裡挖掘新世界!",林遙,策點文化事業有限公司,31
00000650,福爾摩斯套書: 福爾摩斯完整收錄 上部+福爾摩斯完整收錄 下部,亞瑟．柯南．道爾,海鴿文化出版圖書有限公司,36
00000651,變形記: 卡夫卡小說選,法蘭茲．卡夫卡,海鴿文化出版圖書有限公司,36
00000652,愛倫．坡全集: 全世界第1本偵探小說,埃德加．愛倫．坡,海鴿文化出版圖書有限公司,49
00000653,一本書讀懂國學句典,智華,海鴿文化出版圖書有限公司,49
00000654,相信樹的人,鄒欣寧,新經典圖文傳播有限公司,49
00000655,午夜降臨前抵達: 中歐文化漫遊,劉子超,新經典圖文傳播有限公司,41
00000656,耕雲釣月 上,嘆西茶,英屬維京群島商高寶國際有限公司台灣分公司,33
00000657,四嫁 卷之參,墨書白,英屬維京群島商高寶國際有限公司台灣分公司,42
00000658,四嫁 卷之肆,墨書白,英屬維京群島商高寶國際有限公司台灣分公司,31
00000659,四嫁 參+肆,墨書白,英屬維京群島商高寶國際有限公司台灣分公司,33
00000660,白日提燈 上卷: 電視劇《慕胥辭》原著小說,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,32
00000661,白日提燈 中卷: 電視劇《慕胥辭》原著小說,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,49
00000662,白日提燈 下卷: 電視劇《慕胥辭》原著小說,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,46
00000663,筆靈 上,馬伯庸,英屬維京群島商高寶國際有限公司台灣分公司,46
00000664,筆靈 下,馬伯庸,英屬維京群島商高寶國際有限公司台灣分公司,42
00000665,筆靈 上+下,馬伯庸,英屬維京群島商高寶國際有限公司台灣分公司,50
00000666,以星為卿書: 人氣作品《白日提燈》前傳 上卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,43
00000667,以星為卿書: 人氣作品《白日提燈》前傳 中卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,48
00000668,以星為卿書: 人氣作品《白日提燈》前傳 下卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,44
00000669,以星為卿書: 人氣作品《白日提燈》前傳 上中下卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,34
00000670,宿舍大逃亡 1: 宿舍文明守則,火茶,英屬維京群島商高寶國際有限公司台灣分公司,32
00000671,宿舍大逃亡 2: 經典電影鑑賞,火茶,英屬維京群島商高寶國際有限公司台灣分公司,32
00000672,宿舍大逃亡 01+02,火茶,英屬維京群島商高寶國際有限公司台灣分公司,36
00000673,宿舍大逃亡 3: 公路旅行須知,火茶,英屬維京群島商高寶國際有限公司台灣分公司,44
00000674,宿舍大逃亡 4: 衛生突擊檢查,火茶,英屬維京群島商高寶國際有限公司台灣分公司,38
00000675,宿舍大逃亡 03+04,火茶,英屬維京群島商高寶國際有限公司台灣分公司,38
00000676,小船三年又三年 上集,二八槓,英屬維京群島商高寶國際有限公司台灣分公司,37
00000677,小船三年又三年 下集,二八槓,英屬維京群島商高寶國際有限公司台灣分公司,38
00000678,小船三年又三年 上下集,二八槓,英屬維京群島商高寶國際有限公司台灣分公司,46
00000679,我還沒摁住她 1-4,星球酥,英屬維京群島商高寶國際有限公司台灣分公司,33
00000680,四嫁 壹-肆,墨書白,英屬維京群島商高寶國際有限公司台灣分公司,40
00000681,招魂 卷一,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,48
00000682,招魂 卷二,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,44
00000683,招魂 卷一+卷二,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,38
00000684,宿舍大逃亡 5: 寢室友誼聯賽,火茶,英屬維京群島商高寶國際有限公司台灣分公司,44
00000685,宿舍大逃亡 6: 高等升學考試,火茶,英屬維京群島商高寶國際有限公司台灣分公司,32
00000686,宿舍大逃亡 05+06,火茶,英屬維京群島商高寶國際有限公司台灣分公司,48
00000687,最後的影壇大亨,史考特．費滋傑羅,新經典圖文傳播有限公司,41
00000688,招魂 卷三,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,33
00000689,招魂 卷四,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,36
00000690,招魂 卷3+卷4,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,48
00000691,國王長著驢耳朵 上,七寶酥,英屬維京群島商高寶國際有限公司台灣分公司,50
00000692,國王長著驢耳朵 下,七寶酥,英屬維京群島商高寶國際有限公司台灣分公司,33
00000693,國王長著驢耳朵 上下,七寶酥,英屬維京群島商高寶國際有限公司台灣分公司,36
00000694,逐玉 第一部 上,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,47
00000695,逐玉 第一部 上中下,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,31
00000696,逐玉 第一部 中,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,48
00000697,逐玉 第一部 下,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,43
00000698,血與蜜之地: 穿越巴爾幹的旅程,劉子超,新經典圖文傳播有限公司,39
00000699,白日提燈兩部曲套書,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,49
00000700,宿舍大逃亡 07+08,火茶,英屬維京群島商高寶國際有限公司台灣分公司,45
00000701,宿舍大逃亡 8: 變換社區體驗,火茶,英屬維京群島商高寶國際有限公司台灣分公司,50
00000702,宿舍大逃亡 7: 喪屍圍城實踐,火茶,英屬維京群島商高寶國際有限公司台灣分公司,32
00000703,亡靈凶咒 上,韋一同,英屬維京群島商高寶國際有限公司台灣分公司,30
00000704,亡靈凶咒 下,韋一同,英屬維京群島商高寶國際有限公司台灣分公司,47
00000705,亡靈凶咒 上下,韋一同,英屬維京群島商高寶國際有限公司台灣分公司,46
00000706,逐玉 第二部 上,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,43
00000707,逐玉 第二部 中,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,38
00000708,逐玉 第二部 下,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,38
00000709,逐玉 第二部 上中下,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,38
00000710,上岸,時玖遠,英屬維京群島商高寶國際有限公司台灣分公司,34
00000711,宿舍大逃亡 9: 網戀詐騙紀錄,火茶,英屬維京群島商高寶國際有限公司台灣分公司,40
00000712,宿舍大逃亡 10: 大學城文明守則,火茶,英屬維京群島商高寶國際有限公司台灣分公司,42
00000713,宿舍大逃亡 9+10,火茶,英屬維京群島商高寶國際有限公司台灣分公司,46
00000714,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 下卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,45
00000715,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 上中下卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,38
00000716,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 上卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,37
00000717,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 中卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,34
00000718,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 上卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,47
00000719,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 中卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,42
00000720,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 下卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,45
00000721,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 上中下卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,32
00000722,寂靜風暴,陳惠珊 (Vanessa Chan),皇冠文化出版有限公司,32
00000723,小書痴的下剋上: 為了成為圖書管理員不擇手段! 第五部 女神的化身 XII,香月美夜,皇冠文化出版有限公司,45
00000724,優雅貴族的休假指南 17,岬,皇冠文化出版有限公司,41
00000725,小書痴的下剋上: 漢娜蘿蕾貴族院五年級生 I,香月美夜,皇冠文化出版有限公司,34
00000726,迷宮裡的魔術師,東野圭吾,皇冠文化出版有限公司,48
00000727,銀雪輪舞曲,東野圭吾,皇冠文化出版有限公司,44
00000728,達摩流浪者: 凱魯亞克追尋自我的禪修之旅,傑克．凱魯亞克,臺灣商務印書館股份有限公司,34
00000729,旅途上: 公路文學的經典創始作,傑克．凱魯亞克,臺灣商務印書館股份有限公司,44
00000730,"沙與沫, 紀伯倫的哲與思: 收錄沙與沫、暴風集、瘋子、流浪者",紀伯倫,臺灣商務印書館股份有限公司,35
00000731,"先知, 紀伯倫的言與靈: 收錄先知、先知花園、先行者、人之子耶穌",紀伯倫,臺灣商務印書館股份有限公司,30
00000732,托斯卡尼豔陽下,芙蘭西絲．梅耶思,臺灣商務印書館股份有限公司,38
00000733,朱熹與四書章句集注,陳逢源,國立政治大學,41
00000734,六朝文論新思考: 以關鍵詞作為方法,祁立峰,元照出版有限公司,31
00000735,顧顧旅讀 文學朝聖之旅套書: 探險時代+啟蒙時代+想像時代,顧蕙倩,商鼎數位出版有限公司,49
00000736,柏林繼續叛逆: 寫給自由,陳思宏,健行文化出版事業有限公司,49
00000737,做生命的獵遊者: 非洲野性大地的生命養分,徐蘊見,健行文化出版事業有限公司,42
00000738,"澳洲花鳥手帖 二: 出生時, 為她種下一棵大澤米",李夏,健行文化出版事業有限公司,43
00000739,"澳洲花鳥套書: 出生時, 為她種下一棵大澤米+澳洲花鳥手帖",李夏,健行文化出版事業有限公司,42
00000740,溫泉周遊 卷1: 從療養到休閒泡湯的日本溫泉風土記,田山花袋,健行文化出版事業有限公司,40
00000741,溫泉周遊 卷2: 從療養到休閒泡湯的日本溫泉風土記,田山花袋,健行文化出版事業有限公司,49
00000742,溫泉周遊套書: 溫泉周遊 卷1+溫泉周遊 卷2,田山花袋,健行文化出版事業有限公司,49
00000743,搖頭國度,盧建賓,健行文化出版事業有限公司,42
00000744,"讀古人的閒適, 治今人的焦慮: 56首療癒心靈的山水田園詩",琹涵,九歌出版社有限公司,47
00000745,紀伯倫VS泰戈爾套書: 先知+浪鳥集: 泰戈爾漂鳥集,卡里．紀伯倫,九歌出版社有限公司,49
00000746,聶魯達情詩全集: 二十首情詩和一首絕望的歌+船長的詩+一百首愛的十四行詩,聶魯達,九歌出版社有限公司,45
00000747,直播主密室死亡之謎,馬卡,大旗出版社,34
00000748,"記憶砌成的石階: 翻越關門, 布農丹社歸鄉路",雪羊,寶瓶文化事業股份有限公司,32
00000749,向晚的飛行,海倫．麥克唐納,大塊文化出版股份有限公司,45
00000750,遇見小王子: 小王子誕生80周年創作紀錄珍藏集,安東尼．聖修伯里,大塊文化出版股份有限公司,33
00000751,"陳維滄的另類旅行: 探索自然奧妙, 走訪歷史遺址",陳維滄,華品文創出版股份有限公司,44
00000752,野蠻人徒步日記: 阿帕拉契山徑90天,SAVAGE,蔚藍文化出版股份有限公司,46
00000753,星星都美麗．都柏林的A-Z: 大使偕行的愛爾蘭文化慢旅,楊子葆,蔚藍文化出版股份有限公司,44
00000754,她的名字叫安地斯．亞馬遜,楊理博,寶瓶文化事業股份有限公司,48
00000755,雅各之書,奧爾嘉．朵卡萩,大塊文化出版股份有限公司,33
00000756,匠心: 魯巴三部曲之一,葉李華,大塊文化出版股份有限公司,49
00000757,擦除,帕西瓦．艾佛列特,大塊文化出版股份有限公司,35
00000758,玄門倒栽偶,宴平樂,采藝彩色紙品事業有限公司,31
00000759,樂園,款款,采藝彩色紙品事業有限公司,41
00000760,你便是我所有詩與不能詩的時刻,陳克華,斑馬線文庫有限公司,43
00000761,"一生漂泊, 一部詩史: 杜甫集",杜甫; 珍爾,山頂視角文化事業有限公司,32
00000762,遊戲玩家,伊恩．M．班克斯,大石國際文化有限公司,36
00000763,走向北極: 冒險的渴望和北極狂熱交織而成的北極探險史,厄凌．卡格,大塊文化出版股份有限公司,39
00000764,洄瀾紀事: 花蓮時光記事簿,陳克華,斑馬線文庫有限公司,35
00000765,三六六．日日賞讀之一: 古典詩詞經典名作 唐至清代,夏玉露,朵雲文化出版有限公司,46
00000766,衰老公寓,時淒宮分,采藝彩色紙品事業有限公司,42
00000767,怪奇殯儀館,芙蘿,采藝彩色紙品事業有限公司,38
00000768,"有人, 替我們抵抗現實: 遇見司空圖二十四詩品",黃秋芳,大好文化企業社,42
00000769,半生熟: 設計師眼中的曼谷色票,謝捲子,大溏文化事業有限公司,31
00000770,貪吃的偵探路線: 第八屆林佛兒獎得獎作品集,A.Z.,幻華創造有限公司,40
00000771,潮水稀釋昨日: 張台瓊詩集,張台瓊,斑馬線文庫有限公司,33
00000772,詭祕客Crimystery2025,台灣犯罪作家聯會,幻華創造有限公司,40
00000773,亞瑟王和圓桌騎士,約翰．史坦貝克,英屬蓋曼群島商網路與書,31
00000774,"一字是起點, 千言是迴響",海上雲,樂律文化,44
00000775,甜蜜ㄩˇ嘶吼,游書珣,斑馬線文庫有限公司,33
00000776,隱形距離,藍芸,春暉出版社,40
00000777,K: 秀實散文詩集,秀實,春暉出版社,37
00000778,時光庇護所,吉奧基．戈斯波丁諾夫,寂寞出版股份有限公司,48
00000779,串門貓阿飛的奇蹟,瑞秋．威爾斯,寂寞出版股份有限公司,48
00000780,密林勿近,CG徳魯斯,寂寞出版股份有限公司,39
00000781,貓與罰,宇津木健太郎,圓神出版社有限公司,41
00000782,艋舺奇幻調,朱浩一,圓神出版社有限公司,42
00000783,絕叫: 日本推理四大獎、現象級小說經典復活!,葉真中顯,圓神出版社有限公司,49
00000784,串門貓阿飛套書: 串門貓阿飛的奇蹟+串門貓阿飛的心動瞬間,瑞秋．威爾斯,寂寞出版股份有限公司,41
00000785,串門貓阿飛的心動瞬間,瑞秋．威爾斯,寂寞出版股份有限公司,39
00000786,小王子: 哲學飛行家的寂寞情書,安東尼．聖修伯里,野人文化股份有限公司,38
00000787,"來世: 諾貝爾文學獎得主古納最新史詩級巨作, 特別收錄諾貝爾文學獎獲獎致辭寫作",阿卜杜勒拉扎克．古納,潮浪文化,46
00000788,"來世: 諾貝爾文學獎得主古納最新史詩級巨作, 特別收錄諾貝爾文學獎獲獎致辭 寫作",阿卜杜勒拉扎克．古納,潮浪文化,34
00000789,天堂: 諾貝爾文學獎得主古納入圍布克獎經典代表作 特別收錄諾貝爾文學獎獲獎致辭 寫作,阿卜杜勒拉扎克．古納,潮浪文化,32
00000790,野性之境,羅伯特．麥克法倫,大家,42
00000791,海邊: 諾貝爾文學獎得主古納刻劃難民流離心境重要代表作 特別收錄諾貝爾文學獎獲獎致辭寫作,阿卜杜勒拉扎克．古納,潮浪文化,42
00000792,追風箏的孩子,卡勒德．胡賽尼,木馬文化事業有限公司,32
00000793,"工頭堅的京都時光: 從飛鳥時代到昭和地景, 走讀千年古都的前世今生",工頭堅,木馬文化事業有限公司,35
00000794,工頭堅走讀日本套書: 京都時光．龍馬之旅,工頭堅,木馬文化事業有限公司,48
00000795,"洄游, 成為海: 寫給生命的朝聖日記",羅秀芸 (娃娃),裏路文化有限公司,30
00000796,地景與人心三部曲: 心向群山+野性之境+故道,羅伯特．麥克法倫,大家,39
00000797,離散之家,蕾索凱茲．馬內茲,堡壘文化,30
00000798,逍遙行稿: 逆風翱翔,Pazu 薯伯伯,二○四六出版,40
00000799,諾貝爾文學獎得主古納經典作品集: 來世+天堂+海邊,阿卜杜勒拉扎克．古納,潮浪文化,45
00000800,山人不上山: 一位戶外公民的山林行腳,董威言,奇光出版,36
00000801,可恥,柯慈,堡壘文化,46
00000802,半輪黃日,奇瑪曼達．恩格茲．阿迪契,黑體文化,49
00000803,紫色木槿花,奇瑪曼達．恩格茲．阿迪契,黑體文化,39
00000804,阿迪契非洲二部曲套書: 紫色木槿花+半輪黃日,奇瑪曼達．恩格茲．阿迪契,黑體文化,33
00000805,燦爛千陽,卡勒德．胡賽尼,木馬文化事業有限公司,45
00000806,艾蜜莉的精靈百科 3: 失落傳說,海瑟．佛賽特,野人文化股份有限公司,35
00000807,艾蜜莉的精靈百科三部曲,海瑟．佛賽特,野人文化股份有限公司,41
00000808,莉莉安娜的夏天,克莉絲蒂娜．里維拉．加爾薩,二十張出版,33
00000809,採莓人,亞曼達．彼得斯,木馬文化事業有限公司,46
00000810,蒼蠅王,威廉．高汀,木馬文化事業有限公司,40
00000811,逃脫時光迴圈 1: 謎團 消失文壇數十年神祕作家回歸文壇巨作,索爾薇．拜勒,潮浪文化,49
00000812,如果西遊是一群喵 1,肥志,野人文化股份有限公司,38
00000813,如果西遊是一群喵 1+萌漫大話成語王 1,肥志,野人文化股份有限公司,32
00000814,"問題是, 我大概會活很久: 百歲傳奇女總編暢談活著不道歉, 走時盡興如願",黛安娜．阿西爾,大家,39
00000815,神曲: 地獄篇．煉獄篇．天國篇,但丁．阿利吉耶里,木馬文化事業有限公司,41
00000816,暮色,菲立普．克婁代,木馬文化事業有限公司,48
00000817,鯨背上的少年,張雲,有樂文創事業有限公司,30
00000818,喬治．歐威爾之妻的隱形人生,安娜．方德,黑體文化,36
00000819,"王爾德童話故事集: 王爾德逝世125週年日月紀念版, 完整收錄快樂王子與石榴屋",奧斯卡．王爾德,堡壘文化,40
00000820,動物農莊,喬治．歐威爾,漫步文化,36
00000821,澎湖怪談妖獸多?! 望安傳奇: 在地採集實錄,陳朝虹,離島出版有限公司,33
00000822,客製死亡,麟左馬,木馬文化事業有限公司,34
00000823,機器人雷克斯,萊斯特．德爾．雷,有樂文創事業有限公司,35
00000824,"遊隼: 自然文學經典, 追隨幻影的詩意凝視",J．A．貝克,木馬文化事業有限公司,36
00000825,長路LA ROUTE,戈馬克．麥卡錫,木馬文化事業有限公司,42
00000826,失物協尋師 1: 藍眼阿百,廣嶋玲子,幸福文化,48
00000827,"有時候你需要的只是出走: 不管日子多糟, 只要踩下油門, 感覺就好多了 傳奇搖滾樂團Rush鼓手尼爾．佩爾特用騎行對抗心理崩潰的重生之旅",尼爾．佩爾特,好人出版,36
00000828,"軌道: 超越想像的太空寫實主義, 2024年布克獎獲獎之作",薩曼莎．哈維,潮浪文化,47
00000829,石頭的思考: 鍾國強詩集,鍾國強,木馬文化事業有限公司,43
00000830,"月亮與六便士: 凝視夢想與現實的代價, 毛姆書寫孤絕叛逆人生代表作",毛姆,大牌出版,48
00000831,馬爾泰手記,萊納．瑪利亞．里爾克,木馬文化事業有限公司,38
00000832,自己的命運自己寫,克麗絲汀．佩林,堡壘文化,30
00000833,自己的命案自己破、自己的命運自己寫: 諾爾城堡鎮檔案推理系列第1-2集一次收藏套書,克麗絲汀．佩林,堡壘文化,31
00000834,暗房與光: 臺灣白色恐怖詩選 上下,曹開,雙囍出版,34
00000835,暗房與光: 臺灣白色恐怖詩選 上,曹開,雙囍出版,37
00000836,暗房與光: 臺灣白色恐怖詩選 下,曹開,雙囍出版,40
00000837,我的奮鬥 5: 有些雨必然墜落,卡爾．奧韋．克瑙斯高,木馬文化事業有限公司,38
00000838,樹海怪談: 實地潛入青木原樹海的恐怖記事,村田RAMU,好人出版,30
00000839,失物協尋師 2: 無頭怪,廣嶋玲子,幸福文化,31
00000840,失物協尋師 1+2套書: 藍眼阿百、無頭怪,廣嶋玲子,幸福文化,31
00000841,"輸掉時間戰爭的方法: 雨果、星雲、軌跡獎, 三冠加冕之作",阿默爾．艾爾-莫塔,堡壘文化,33
00000842,仙珠蓮花開之時,陳舒琳,燈籠出版,41
00000843,"莫爾格街凶殺案: 謎與詭計的開端, 推理小說開山祖愛倫坡, 推理奇幻傑作選",愛倫坡,大牌出版,36
00000844,富士山今天也是好天氣: 女子獨旅日記,庫索,離島出版有限公司,36
00000845,普波威,袁紹珊,二十張出版,37
00000846,逃脫時光迴圈 2: 旅行,索爾薇．拜勒,潮浪文化,32
00000847,青春18×2: 日本慢車流浪記,藍狐,蓋亞文化有限公司,50
00000848,盡日,黃汶瑄,蓋亞文化有限公司,32
00000849,太陽召喚 2: 圍城風暴,莉．巴度格,蓋亞文化有限公司,38
00000850,因與聿案簿錄 3: 彩券,護玄,蓋亞文化有限公司,31
00000851,因與聿案簿錄 8: 終結,護玄,蓋亞文化有限公司,48
00000852,特殊傳說 4: 湖之鎮的對決,護玄,蓋亞文化有限公司,49
00000853,特殊傳說 II: 恆遠之晝篇 3,護玄,蓋亞文化有限公司,47
00000854,特殊傳說 3: 闇之競賽,護玄,蓋亞文化有限公司,30
00000855,特殊傳說 II: 恆遠之晝篇 8,護玄,蓋亞文化有限公司,48
00000856,特殊傳說 II: 恆遠之晝篇 7,護玄,蓋亞文化有限公司,38
00000857,特殊傳說 II: 恆遠之晝篇 6,護玄,蓋亞文化有限公司,30
00000858,案簿錄 9: 命途,護玄,蓋亞文化有限公司,36
00000859,太陽召喚三部曲套書: 影與骨+圍城風暴+毀滅新生,莉．巴度格,蓋亞文化有限公司,40
00000860,太陽召喚 3: 毀滅新生,莉．巴度格,蓋亞文化有限公司,48
00000861,風暴之子 2: 召喚曙光的少女,葛葉,蓋亞文化有限公司,33
00000862,攔路竹,醉琉璃,蓋亞文化有限公司,36
00000863,獵魔士長篇 1: 精靈血,安傑．薩普科夫斯基,蓋亞文化有限公司,40
00000864,獵魔士: 命運之劍,安傑．薩普科夫斯基,蓋亞文化有限公司,42
00000865,女警艾拉 1: 深林冷案,圖薇．阿斯特達,蓋亞文化有限公司,44
00000866,人會夢想成為AI嗎?,許順鏜,蓋亞文化有限公司,34
00000867,容齋隨筆: 宋代士人的歷史評議與知識百科,洪邁,好優文化,31
00000868,"徐霞客遊記: 晚明背包客策杖獨步山川, 挑戰極限的壯遊實錄",徐弘祖,好優文化,50
00000869,"閒情偶寄: 提煉簡約清新的風雅之美, 不落窠臼的獨門生活藝術",李漁,好優文化,35
00000870,少年維特的煩惱,約翰．沃夫岡．歌德,漢欣文化事業有限公司,31
00000871,傲慢與偏見,珍．奧斯汀,漢欣文化事業有限公司,48
00000872,微笑緬甸: 伊洛瓦底江奇幻之旅,林茂雄,白象文化事業有限公司,44
00000873,造化父母,源和經,白象文化事業有限公司,44
00000874,有空冒險: 青年女子山海探尋,施靜沂,白象文化事業有限公司,33
00000875,威爾第之家,藤田彩歌,相信夢想藝術經紀有限公司,46
00000876,敘事表達,國立中興大學中國文學系,新文京開發出版股份有限公司,32
00000877,快義人生 張李德和詩文集 I,張李德和,嘉義市政府,32
00000878,快義人生 張李德和詩文集 II,張李德和,嘉義市政府,33
00000879,今後每一個盛夏,卡莉．弗瓊,尖端出版,36
00000880,十二國記: 風之海 迷宮之岸,小野不由美,尖端出版,44
00000881,赤月紅蛾: 迷霧之淵幽隱事件,秀弘,尖端出版,43
00000882,密室偏愛時代的殺人: 封閉的村莊與八個詭計,鴨崎暖爐,尖端出版,40
00000883,盜墓筆記外傳: 雨村筆記 3 田園篇,南派三叔,尖端出版,34
00000884,森博嗣新譯．四季系列經典套書,森博嗣,尖端出版,31
00000885,新譯．四季: 春,森博嗣,尖端出版,40
00000886,新譯．四季: 冬,森博嗣,尖端出版,32
00000887,新譯．四季: 秋,森博嗣,尖端出版,44
00000888,新譯．四季: 夏,森博嗣,尖端出版,35
00000889,謎團的香氣從麵包店飄散而出,土屋うさぎ,尖端出版,42
