book_id,name,author,publisher,price
ESLITE_10012013192682934219000,地獄修業旅行 (書口全彩噴印限量精裝版),匡靈秀,臉譜出版社,47.0
ESLITE_10012013192682938099004,印度放浪 (第2版),藤原新也,馬可孛羅文化事業股份有限公司,49.7
ESLITE_10012013192682945796002,"山與林的深處: 一位臺裔環境歷史學家的尋鄉之旅, 在臺灣的植物、島嶼風光和歷史間探尋家族與自身的來處與記憶 (第2版)",李潔珂,臉譜出版社,37.5
ESLITE_10012013192682949360001,長路 (第4版),戈馬克．麥卡錫,麥田出版社,30.7
ESLITE_10012013192682950687005,冰島謎蹤: 雷克雅維克懸案 (扉頁印刷作者簽名限量版),拉格納．約拿森/ 卡特琳．雅各布斯朵蒂,臉譜出版社,31.9
ESLITE_10012013192682950688002,"這些詞, 原來不是貶義詞",許暉,麥田出版社,43.9
ESLITE_10012013192682950692009,冰島謎蹤: 雷克雅維克懸案,拉格納．約拿森/ 卡特琳．雅各布斯朵蒂,臉譜出版社,38.0
ESLITE_10012013192682950693006,烏托邦與反烏托邦經典套書: 消失的地平線+動物農莊 (2冊合售),喬治．歐威爾/ 詹姆斯．希爾頓,商周出版,48.2
ESLITE_10012013192682951562004,紅眼意外調查公司之八: 鬼牌 上下 (限量套書首刷贈品版/2冊合售),黑潔明,春光出版社,42.9
ESLITE_10012013192682956716006,紅眼意外調查公司之八: 鬼牌 上下冊套書 (2冊合售),黑潔明,春光出版社,40.3
ESLITE_10012013192682959843006,火車怪客 (海史密斯逝世30週年紀念版/限量附贈作者親繪「伴讀貓咪」精美藏書票),派翠西亞．海史密斯,貓頭鷹出版社,47.6
ESLITE_10012013192682960902006,流浪者之歌 (全新德文直譯上市100年暢銷版),赫曼．赫塞,布克文化出版事業部,31.6
ESLITE_10012013192682966056000,地獄修業旅行,匡靈秀,臉譜出版社,42.6
ESLITE_10012013192682971798001,驅邪 (附首刷礦山小鎮觀光指南袋+六大怪談海報),今村昌弘,獨步文化,37.9
ESLITE_10012013192682971815005,我心中的陌生人,奧罕．帕慕克,麥田出版社,30.1
ESLITE_10012013192682972926007,偽善賊: 北一喜多捕物帖三,宮部美幸,獨步文化,42.2
ESLITE_10012013192682977473001,沙漠 (經典回歸版),伊坂幸太郎,獨步文化,46.0
ESLITE_10012013192682978433004,雷普利系列 01: 天才雷普利 (限量附贈海史密斯逝世30週年紀念版 作者親繪酷貓 書籤),派翠西亞．海史密斯,貓頭鷹出版社,44.5
ESLITE_10012013192682985314006,阿拉伯沙地: 當代最傳奇探險家威福瑞．塞西格阿拉伯沙漠之旅,威福瑞．塞西格,馬可孛羅文化事業股份有限公司,40.5
ESLITE_10012013192682985319001,"牆: 被禁錮的自由與附著其上的靈魂, 一名巴勒斯坦囚犯的獄中手記",納瑟．阿布．瑟路爾許,商周出版,40.9
ESLITE_10012013192682985321004,簡愛 (全新翻譯版),夏綠蒂．勃朗特,商周出版,47.2
ESLITE_10012013192682985322001,時間迴旋,羅伯特．查爾斯．威爾森,貓頭鷹出版社,36.6
ESLITE_10012013192682996602000,颶光典籍首部曲: 王者之路 上下 (十周年紀念典藏限量精裝燙金書盒版/附寰宇磁鐵徽章卡拉丁款/2冊合售),布蘭登．山德森,奇幻基地出版事業部,35.6
ESLITE_10012013192682997242007,颶光典籍首部曲: 王者之路 上下 (十周年紀念典藏限量精裝版/2冊合售),布蘭登．山德森,奇幻基地出版事業部,35.0
ESLITE_10012013192682997248009,都市傳說 1: 一個人的捉迷藏 (十周年機密檔案限量典藏版+番外篇),笭菁,奇幻基地出版事業部,44.1
ESLITE_10012013192682999519008,大家都喜歡恐怖故事 (附首刷限定恐怖故事借書卡),尾八原十時,獨步文化,32.7
ESLITE_10012013192682999696006,不馴之翼,芳達．李,獨步文化,33.9
ESLITE_10012013192682999703001,閃光,庸．佛瑟,麥田出版社,38.7
ESLITE_10012013192683007712008,"旅人之眼: 當旅行走進人生, 一切終將成為風景",邱一新,馬可孛羅文化事業股份有限公司,39.9
ESLITE_10012013192683008308002,雷普利系列 02: 地下雷普利 (附限量海史密斯逝世30週年紀念作者親繪貓咪書籤),派翠西亞．海史密斯,貓頭鷹出版社,30.3
ESLITE_10012013192683017078002,為花換新水 (暢銷新版),瓦萊莉．貝涵,商周出版,43.7
ESLITE_10012013192683019566002,小暮照相館 上下 (經典回歸版/2冊合售),宮部美幸,獨步文化,39.6
ESLITE_10012013192683019568006,奇譚蒐集錄: 北方大地的聆神者,清水朔,獨步文化,30.8
ESLITE_10012013192683020185001,麥田捕手 (作者沙林傑誕生100週年紀念版),沙林傑,麥田出版社,30.4
ESLITE_10012013192683020186008,都市傳說 2: 紅衣小女孩 (十周年機密檔案限量典藏版+番外篇),笭菁,奇幻基地出版事業部,47.2
ESLITE_10012013192683020187005,雨夜協奏曲,Misa/ A.Z.,春光出版社,31.0
ESLITE_10012013192683020193006,最後的鑑定人,岩井圭也,獨步文化,44.0
ESLITE_10012013192683020199008,SIN原罪VII: 倨．傲慢者 (附都市傳說第三部1試讀本),笭菁,奇幻基地出版事業部,32.5
ESLITE_10012013192683020200001,雨夜協奏曲 (雙作者夢幻限量簽名版),Misa/ A.Z.,春光出版社,42.7
ESLITE_10012013192683024867002,沼地阿拉伯人: 當代最傳奇探險家威福瑞．塞西格阿拉伯沼澤之旅 (第2版),威福瑞．塞西格,馬可孛羅文化事業股份有限公司,41.6
ESLITE_10012013192683024871009,野獸該死 (88週年經典回歸版),尼可拉斯．布雷克,馬可孛羅文化事業股份有限公司,43.4
ESLITE_10012013192683026801004,雷普利系列 03: 雷普利遊戲 (附限量海史密斯逝世30週年紀念作者親繪貓咪書籤),派翠西亞．海史密斯,貓頭鷹出版社,41.0
ESLITE_10012013192683030060008,"地圖盡頭的博物學家: 從南太平洋到馬達加斯加, 大衛．艾登堡爵士跨越9000公里的自然生態觀察紀實",大衛．艾登堡,馬可孛羅文化事業股份有限公司,32.6
ESLITE_10012013192683040863002,馬爾他之鷹 (第3版),達許．漢密特,臉譜出版社,36.1
ESLITE_10012013192683041181006,深淵書簡 (王爾德逝世125週年紀念版),王爾德,麥田出版社,33.2
ESLITE_10012013192683041190008,幻夜 (單冊經典回歸版),東野圭吾,獨步文化,32.4
ESLITE_10012013192683041195003,如果她不是偵探,逸木裕,獨步文化,40.7
ESLITE_10012013192683041197007,北方森林,丹尼爾．梅森,麥田出版社,38.6
ESLITE_10012014082682853793001,海神之女 1: 天啟情緣 (附首刷限量收藏巫女王神諭L夾),白川紺子,三采文化股份有限公司,31.5
ESLITE_10012014082682945568005,人生得遇蘇東坡: 破億播放量意公子帶來一堂豁達生命課 (附珍藏寒食帖全彩拉頁),意公子,三采文化股份有限公司,32.7
ESLITE_10012014082683008337002,花菱夫妻的退魔帖 4: 松印再現,白川紺子,三采文化股份有限公司,38.3
ESLITE_10012014442682962063002,清華簡參不韋研究,賴怡璇,萬卷樓圖書股份有限公司,49.9
ESLITE_10012015932682977681000,拼接之家 刻意建造忌家而居 (印刷簽名版),三津田信三,瑞昇文化事業股份有限公司,36.5
ESLITE_10012016082682961795003,"味道東坡: 苦日子也不能苦了肚子, 貶到哪吃到哪的饕客文豪",沙爽,策點文化事業有限公司,36.9
ESLITE_10012016082683040760004,"張家口那一桌, 打開整個金庸: 從郭靖黃蓉點菜到宋代宴席規制, 在老故事裡挖掘新世界!",林遙,策點文化事業有限公司,35.1
ESLITE_10012017272682976268004,福爾摩斯套書: 福爾摩斯完整收錄 上部+福爾摩斯完整收錄 下部 (2冊合售),亞瑟．柯南．道爾,海鴿文化出版圖書有限公司,38.1
ESLITE_10012017272683021071006,變形記: 卡夫卡小說選 (逝世百年紀念版),法蘭茲．卡夫卡,海鴿文化出版圖書有限公司,47.7
ESLITE_10012017272683042468007,愛倫．坡全集: 全世界第1本偵探小說,埃德加．愛倫．坡,海鴿文化出版圖書有限公司,41.0
ESLITE_10012017272683042475005,一本書讀懂國學句典 (第2版),智華,海鴿文化出版圖書有限公司,42.4
ESLITE_10012017642682462545008,相信樹的人,鄒欣寧,新經典圖文傳播有限公司,34.0
ESLITE_10012017642682647628007,午夜降臨前抵達: 中歐文化漫遊,劉子超,新經典圖文傳播有限公司,32.9
ESLITE_10012017642682864702009,耕雲釣月 上,嘆西茶,英屬維京群島商高寶國際有限公司台灣分公司,42.6
ESLITE_10012017642682887154007,四嫁 卷之參,墨書白,英屬維京群島商高寶國際有限公司台灣分公司,45.1
ESLITE_10012017642682887155004,四嫁 卷之肆 (完),墨書白,英屬維京群島商高寶國際有限公司台灣分公司,41.6
ESLITE_10012017642682887157008,四嫁 參+肆 (完/2冊合售),墨書白,英屬維京群島商高寶國際有限公司台灣分公司,30.4
ESLITE_10012017642682897354008,白日提燈 上卷: 電視劇《慕胥辭》原著小說,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,31.9
ESLITE_10012017642682897355005,白日提燈 中卷: 電視劇《慕胥辭》原著小說,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,35.7
ESLITE_10012017642682897356002,白日提燈 下卷: 電視劇《慕胥辭》原著小說,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,30.9
ESLITE_10012017642682906921009,筆靈 上 (印簽扉頁版),馬伯庸,英屬維京群島商高寶國際有限公司台灣分公司,46.4
ESLITE_10012017642682906922006,筆靈 下 (印簽扉頁版),馬伯庸,英屬維京群島商高寶國際有限公司台灣分公司,40.4
ESLITE_10012017642682906923003,筆靈 上+下 (印簽扉頁版/2冊合售),馬伯庸,英屬維京群島商高寶國際有限公司台灣分公司,43.0
ESLITE_10012017642682917873007,以星為卿書: 人氣作品《白日提燈》前傳 上卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,37.9
ESLITE_10012017642682917874004,以星為卿書: 人氣作品《白日提燈》前傳 中卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,33.2
ESLITE_10012017642682917875001,以星為卿書: 人氣作品《白日提燈》前傳 下卷,黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,31.5
ESLITE_10012017642682917876008,以星為卿書: 人氣作品《白日提燈》前傳 上中下卷 (3冊合售),黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,30.2
ESLITE_10012017642682926516001,宿舍大逃亡 1: 宿舍文明守則,火茶,英屬維京群島商高寶國際有限公司台灣分公司,32.6
ESLITE_10012017642682926517008,宿舍大逃亡 2: 經典電影鑑賞,火茶,英屬維京群島商高寶國際有限公司台灣分公司,42.1
ESLITE_10012017642682926518005,宿舍大逃亡 01+02 (2冊合售),火茶,英屬維京群島商高寶國際有限公司台灣分公司,42.8
ESLITE_10012017642682947458007,宿舍大逃亡 3: 公路旅行須知,火茶,英屬維京群島商高寶國際有限公司台灣分公司,40.2
ESLITE_10012017642682947459004,宿舍大逃亡 4: 衛生突擊檢查,火茶,英屬維京群島商高寶國際有限公司台灣分公司,38.5
ESLITE_10012017642682947460000,宿舍大逃亡 03+04 (2冊合售),火茶,英屬維京群島商高寶國際有限公司台灣分公司,39.6
ESLITE_10012017642682964235001,小船三年又三年 上集,二八槓,英屬維京群島商高寶國際有限公司台灣分公司,38.5
ESLITE_10012017642682964236008,小船三年又三年 下集,二八槓,英屬維京群島商高寶國際有限公司台灣分公司,39.9
ESLITE_10012017642682964237005,小船三年又三年 上下集 (2冊合售),二八槓,英屬維京群島商高寶國際有限公司台灣分公司,38.3
ESLITE_10012017642682964252008,我還沒摁住她 1-4 (完/4冊合售),星球酥,英屬維京群島商高寶國際有限公司台灣分公司,36.5
ESLITE_10012017642682965936006,四嫁 壹-肆 (完/4冊合售),墨書白,英屬維京群島商高寶國際有限公司台灣分公司,45.3
ESLITE_10012017642682973955006,招魂 卷一,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,43.6
ESLITE_10012017642682973956003,招魂 卷二,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,47.8
ESLITE_10012017642682973957000,招魂 卷一+卷二 (2冊合售),山梔子,英屬維京群島商高寶國際有限公司台灣分公司,47.8
ESLITE_10012017642682974181008,宿舍大逃亡 5: 寢室友誼聯賽,火茶,英屬維京群島商高寶國際有限公司台灣分公司,48.9
ESLITE_10012017642682974182005,宿舍大逃亡 6: 高等升學考試,火茶,英屬維京群島商高寶國際有限公司台灣分公司,38.9
ESLITE_10012017642682974199003,宿舍大逃亡 05+06 (2冊合售),火茶,英屬維京群島商高寶國際有限公司台灣分公司,41.9
ESLITE_10012017642682978304007,最後的影壇大亨 (特別收錄村上春樹後記/附紀念珍藏The Great Gatsby 100周年經典藏書票),史考特．費滋傑羅,新經典圖文傳播有限公司,45.4
ESLITE_10012017642682988507009,招魂 卷三,山梔子,英屬維京群島商高寶國際有限公司台灣分公司,30.8
ESLITE_10012017642682988508006,招魂 卷四 (完),山梔子,英屬維京群島商高寶國際有限公司台灣分公司,45.4
ESLITE_10012017642682990045001,招魂 卷3+卷4 (完/2冊合售),山梔子,英屬維京群島商高寶國際有限公司台灣分公司,32.1
ESLITE_10012017642682990824002,國王長著驢耳朵 上,七寶酥,英屬維京群島商高寶國際有限公司台灣分公司,35.5
ESLITE_10012017642682990825009,國王長著驢耳朵 下,七寶酥,英屬維京群島商高寶國際有限公司台灣分公司,37.0
ESLITE_10012017642682990826006,國王長著驢耳朵 上下 (2冊合售),七寶酥,英屬維京群島商高寶國際有限公司台灣分公司,37.9
ESLITE_10012017642682998113009,逐玉 第一部 上,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,45.4
ESLITE_10012017642682998193001,逐玉 第一部 上中下 (3冊合售),團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,30.8
ESLITE_10012017642682998194008,逐玉 第一部 中,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,38.7
ESLITE_10012017642683000064005,逐玉 第一部 下,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,45.4
ESLITE_10012017642683000300004,血與蜜之地: 穿越巴爾幹的旅程,劉子超,新經典圖文傳播有限公司,42.1
ESLITE_10012017642683000303005,白日提燈兩部曲套書 (6冊合售),黎青燃,英屬維京群島商高寶國際有限公司台灣分公司,33.2
ESLITE_10012017642683002668003,宿舍大逃亡 07+08 (2冊合售),火茶,英屬維京群島商高寶國際有限公司台灣分公司,33.7
ESLITE_10012017642683002669000,宿舍大逃亡 8: 變換社區體驗,火茶,英屬維京群島商高寶國際有限公司台灣分公司,36.4
ESLITE_10012017642683002670006,宿舍大逃亡 7: 喪屍圍城實踐,火茶,英屬維京群島商高寶國際有限公司台灣分公司,45.4
ESLITE_10012017642683016250003,亡靈凶咒 上,韋一同,英屬維京群島商高寶國際有限公司台灣分公司,46.6
ESLITE_10012017642683016251000,亡靈凶咒 下,韋一同,英屬維京群島商高寶國際有限公司台灣分公司,37.4
ESLITE_10012017642683016252007,亡靈凶咒 上下 (2冊合售),韋一同,英屬維京群島商高寶國際有限公司台灣分公司,49.0
ESLITE_10012017642683018047007,逐玉 第二部 上,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,47.9
ESLITE_10012017642683018048004,逐玉 第二部 中,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,31.0
ESLITE_10012017642683018049001,逐玉 第二部 下,團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,40.3
ESLITE_10012017642683018050007,逐玉 第二部 上中下 (3冊合售),團子來襲,英屬維京群島商高寶國際有限公司台灣分公司,36.1
ESLITE_10012017642683018051004,上岸,時玖遠,英屬維京群島商高寶國際有限公司台灣分公司,41.7
ESLITE_10012017642683020002001,宿舍大逃亡 9: 網戀詐騙紀錄,火茶,英屬維京群島商高寶國際有限公司台灣分公司,46.6
ESLITE_10012017642683020004005,宿舍大逃亡 10: 大學城文明守則 (完),火茶,英屬維京群島商高寶國際有限公司台灣分公司,45.5
ESLITE_10012017642683020005002,宿舍大逃亡 9+10 (完/2冊合售),火茶,英屬維京群島商高寶國際有限公司台灣分公司,39.0
ESLITE_10012017642683035591002,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 下卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,44.2
ESLITE_10012017642683035592009,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 上中下卷 (3冊合售)",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,46.8
ESLITE_10012017642683035593006,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 上卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,42.0
ESLITE_10012017642683035594003,"穿越後, 我帶著全宗門到處打秋風 第一部: 大師姐怎麼這麼厲害 中卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,30.1
ESLITE_10012017642683044808009,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 上卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,41.4
ESLITE_10012017642683044809006,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 中卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,34.6
ESLITE_10012017642683044811009,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 下卷",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,33.0
ESLITE_10012017642683044812006,"穿越後, 我帶著全宗門到處打秋風 第二部: 小師弟才沒有那麼可愛 上中下卷 (3冊合售)",紅刺北,英屬維京群島商高寶國際有限公司台灣分公司,47.3
ESLITE_10012020052682594322003,寂靜風暴 (秘密心事書衣版/附首刷限定燙印紀念扉),陳惠珊 (Vanessa Chan),皇冠文化出版有限公司,34.5
ESLITE_10012020052682594324007,寂靜風暴 (誠品獨家暗湧情事書衣版/附首刷限定燙印紀念扉),陳惠珊 (Vanessa Chan),皇冠文化出版有限公司,50.0
ESLITE_10012020052682858405008,小書痴的下剋上: 為了成為圖書管理員不擇手段! 第五部 女神的化身 XII (完結篇),香月美夜,皇冠文化出版有限公司,36.3
ESLITE_10012020052682912356000,優雅貴族的休假指南 17,岬,皇冠文化出版有限公司,30.2
ESLITE_10012020052682960388008,小書痴的下剋上: 漢娜蘿蕾貴族院五年級生 I,香月美夜,皇冠文化出版有限公司,42.9
ESLITE_10012020052683012432007,迷宮裡的魔術師 (電影書衣限量珍藏版),東野圭吾,皇冠文化出版有限公司,31.3
ESLITE_10012020052683018568007,銀雪輪舞曲 (典藏新譯本/附東野圭吾短語印簽扉頁),東野圭吾,皇冠文化出版有限公司,48.7
ESLITE_10012020152682955704004,達摩流浪者: 凱魯亞克追尋自我的禪修之旅 (第2版),傑克．凱魯亞克,臺灣商務印書館股份有限公司,47.2
ESLITE_10012020152682955715000,旅途上: 公路文學的經典創始作 (第2版),傑克．凱魯亞克,臺灣商務印書館股份有限公司,49.6
ESLITE_10012020152682977233001,"沙與沫, 紀伯倫的哲與思: 收錄沙與沫、暴風集、瘋子、流浪者",紀伯倫,臺灣商務印書館股份有限公司,40.0
ESLITE_10012020152683026384002,"先知, 紀伯倫的言與靈: 收錄先知、先知花園、先行者、人之子耶穌",紀伯倫,臺灣商務印書館股份有限公司,42.6
ESLITE_10012020152683045470007,托斯卡尼豔陽下 (第2版),芙蘭西絲．梅耶思,臺灣商務印書館股份有限公司,49.4
ESLITE_10012022042682524227002,朱熹與四書章句集注 (增補重刊),陳逢源,國立政治大學,40.1
ESLITE_10012022042682960571004,六朝文論新思考: 以關鍵詞作為方法,祁立峰,元照出版有限公司,31.0
ESLITE_10012022712683020784006,顧顧旅讀 文學朝聖之旅套書: 探險時代+啟蒙時代+想像時代 (3冊合售),顧蕙倩,商鼎數位出版有限公司,34.2
ESLITE_10012022902682485650000,柏林繼續叛逆: 寫給自由 (增訂新版),陳思宏,健行文化出版事業有限公司,36.7
ESLITE_10012022902682827722006,做生命的獵遊者: 非洲野性大地的生命養分,徐蘊見,健行文化出版事業有限公司,44.0
ESLITE_10012022902682888025009,"澳洲花鳥手帖 二: 出生時, 為她種下一棵大澤米",李夏,健行文化出版事業有限公司,43.7
ESLITE_10012022902682888028000,"澳洲花鳥套書: 出生時, 為她種下一棵大澤米+澳洲花鳥手帖 (2冊合售)",李夏,健行文化出版事業有限公司,33.1
ESLITE_10012022902682911193002,溫泉周遊 卷1: 從療養到休閒泡湯的日本溫泉風土記,田山花袋,健行文化出版事業有限公司,36.0
ESLITE_10012022902682932143000,溫泉周遊 卷2: 從療養到休閒泡湯的日本溫泉風土記,田山花袋,健行文化出版事業有限公司,33.8
ESLITE_10012022902682932144007,溫泉周遊套書: 溫泉周遊 卷1+溫泉周遊 卷2 (2冊合售),田山花袋,健行文化出版事業有限公司,32.1
ESLITE_10012022902683006464007,搖頭國度,盧建賓,健行文化出版事業有限公司,42.2
ESLITE_10012022902683024500008,"讀古人的閒適, 治今人的焦慮: 56首療癒心靈的山水田園詩",琹涵,九歌出版社有限公司,48.2
ESLITE_10012022902683044621004,先知 (台文版),卡里．紀伯倫,九歌出版社有限公司,33.7
ESLITE_10012022902683044623008,紀伯倫VS泰戈爾套書: 先知+浪鳥集: 泰戈爾漂鳥集 (台文版/2冊合售),卡里．紀伯倫/ 羅賓德拉納特．泰戈爾,九歌出版社有限公司,49.9
ESLITE_10012022902683044624005,聶魯達情詩全集: 二十首情詩和一首絕望的歌+船長的詩+一百首愛的十四行詩,聶魯達,九歌出版社有限公司,49.9
ESLITE_10012024482683043368009,直播主密室死亡之謎 (血色真相版),馬卡,大旗出版社,39.8
ESLITE_10012030392682413507000,"記憶砌成的石階: 翻越關門, 布農丹社歸鄉路",雪羊,寶瓶文化事業股份有限公司,41.5
ESLITE_10012030392682431548009,向晚的飛行,海倫．麥克唐納,大塊文化出版股份有限公司,37.9
ESLITE_10012030392682433909006,遇見小王子: 小王子誕生80周年創作紀錄珍藏集 (附明信片組),安東尼．聖修伯里/ 阿勒班．瑟理吉耶/ 安娜．莫尼葉．梵理布,大塊文化出版股份有限公司,44.9
ESLITE_10012030392682508788000,"陳維滄的另類旅行: 探索自然奧妙, 走訪歷史遺址",陳維滄,華品文創出版股份有限公司,46.9
ESLITE_10012030392682576476007,野蠻人徒步日記: 阿帕拉契山徑90天,SAVAGE,蔚藍文化出版股份有限公司,41.8
ESLITE_10012030392682615020000,星星都美麗．都柏林的A-Z: 大使偕行的愛爾蘭文化慢旅,楊子葆,蔚藍文化出版股份有限公司,47.9
ESLITE_10012030392682906474000,她的名字叫安地斯．亞馬遜,楊理博,寶瓶文化事業股份有限公司,32.2
ESLITE_10012030392682927689001,雅各之書 (3冊合售),奧爾嘉．朵卡萩,大塊文化出版股份有限公司,45.7
ESLITE_10012030392682933065004,匠心: 魯巴三部曲之一,葉李華,大塊文化出版股份有限公司,43.7
ESLITE_10012030392682952658003,擦除,帕西瓦．艾佛列特,大塊文化出版股份有限公司,46.5
ESLITE_10012030392682956340003,擦除 (誠品獨家書衣版),帕西瓦．艾佛列特,大塊文化出版股份有限公司,38.1
ESLITE_10012030392682976272001,玄門倒栽偶,宴平樂,采藝彩色紙品事業有限公司,31.6
ESLITE_10012030392682976279000,樂園,款款,采藝彩色紙品事業有限公司,37.5
ESLITE_10012030392682994769002,你便是我所有詩與不能詩的時刻 (第2版),陳克華,斑馬線文庫有限公司,35.2
ESLITE_10012030392682999679009,"一生漂泊, 一部詩史: 杜甫集",杜甫; 珍爾/ 解評,山頂視角文化事業有限公司,41.9
ESLITE_10012030392683003668002,遊戲玩家,伊恩．M．班克斯,大石國際文化有限公司,41.4
ESLITE_10012030392683003674003,走向北極: 冒險的渴望和北極狂熱交織而成的北極探險史,厄凌．卡格,大塊文化出版股份有限公司,35.7
ESLITE_10012030392683003676007,洄瀾紀事: 花蓮時光記事簿,陳克華,斑馬線文庫有限公司,43.3
ESLITE_10012030392683010175005,三六六．日日賞讀之一: 古典詩詞經典名作 唐至清代 (修訂版),夏玉露/ 編注,朵雲文化出版有限公司,38.3
ESLITE_10012030392683013694008,衰老公寓,時淒宮分,采藝彩色紙品事業有限公司,34.4
ESLITE_10012030392683013700006,怪奇殯儀館,芙蘿,采藝彩色紙品事業有限公司,45.1
ESLITE_10012030392683018174000,"有人, 替我們抵抗現實: 遇見司空圖二十四詩品",黃秋芳,大好文化企業社,44.1
ESLITE_10012030392683018179005,"半生熟: 設計師眼中的曼谷色票 (附泰招財幸運經文貓貓貼紙,三款隨機出貨)",謝捲子,大溏文化事業有限公司,45.7
ESLITE_10012030392683019857001,貪吃的偵探路線: 第八屆林佛兒獎得獎作品集,A.Z./ 牛小流/ 宅炸裂/ 秀弘/ 范新,幻華創造有限公司,40.4
ESLITE_10012030392683023147006,潮水稀釋昨日: 張台瓊詩集,張台瓊,斑馬線文庫有限公司,35.6
ESLITE_10012030392683023154004,詭祕客Crimystery2025,台灣犯罪作家聯會,幻華創造有限公司,31.0
ESLITE_10012030392683023155001,亞瑟王和圓桌騎士,約翰．史坦貝克,英屬蓋曼群島商網路與書,45.6
ESLITE_10012030392683038902003,"一字是起點, 千言是迴響",海上雲,樂律文化,43.3
ESLITE_10012030392683039758005,小王子 (中英對照回到初心版/附首刷限量小王子2026回到初心年曆卡),聖修伯里,大溏文化事業有限公司,31.7
ESLITE_10012030392683045479000,甜蜜ㄩˇ嘶吼,游書珣,斑馬線文庫有限公司,32.0
ESLITE_10012034152683036804002,隱形距離,藍芸,春暉出版社,46.6
ESLITE_10012034152683036805009,K: 秀實散文詩集,秀實,春暉出版社,38.8
ESLITE_10012036172682950058003,時光庇護所,吉奧基．戈斯波丁諾夫,寂寞出版股份有限公司,45.7
ESLITE_10012036172682971760008,串門貓阿飛的奇蹟 (附限量翻頁有貓．阿飛伴讀書籤),瑞秋．威爾斯,寂寞出版股份有限公司,45.1
ESLITE_10012036172682971763009,串門貓阿飛的奇蹟,瑞秋．威爾斯,寂寞出版股份有限公司,32.9
ESLITE_10012036172682998109002,密林勿近 (附限量當王子愛上王子剖心珍愛海報),CG徳魯斯,寂寞出版股份有限公司,35.0
ESLITE_10012036172682998110008,密林勿近,CG徳魯斯,寂寞出版股份有限公司,30.4
ESLITE_10012036172683018809001,貓與罰,宇津木健太郎,圓神出版社有限公司,45.6
ESLITE_10012036172683041431002,艋舺奇幻調,朱浩一,圓神出版社有限公司,41.1
ESLITE_10012036172683041432009,絕叫: 日本推理四大獎、現象級小說經典復活!,葉真中顯,圓神出版社有限公司,49.9
ESLITE_10012036172683041435000,串門貓阿飛套書: 串門貓阿飛的奇蹟+串門貓阿飛的心動瞬間 (2冊合售),瑞秋．威爾斯,寂寞出版股份有限公司,36.3
ESLITE_10012036172683041438001,串門貓阿飛的心動瞬間,瑞秋．威爾斯,寂寞出版股份有限公司,43.4
ESLITE_10012043902682386448003,小王子: 哲學飛行家的寂寞情書 (80週年紀念典藏版),安東尼．聖修伯里,野人文化股份有限公司,44.6
ESLITE_10012043902682456387003,"來世: 諾貝爾文學獎得主古納最新史詩級巨作, 特別收錄諾貝爾文學獎獲獎致辭寫作 (黑卡扉頁燙銀印製作家簽名典藏版)",阿卜杜勒拉扎克．古納,潮浪文化,36.6
ESLITE_10012043902682459114002,"來世: 諾貝爾文學獎得主古納最新史詩級巨作, 特別收錄諾貝爾文學獎獲獎致辭 寫作 (誠品版獨家書衣版)",阿卜杜勒拉扎克．古納,潮浪文化,45.3
ESLITE_10012043902682480679006,天堂: 諾貝爾文學獎得主古納入圍布克獎經典代表作 特別收錄諾貝爾文學獎獲獎致辭 寫作,阿卜杜勒拉扎克．古納,潮浪文化,36.7
ESLITE_10012043902682515358005,野性之境,羅伯特．麥克法倫,大家,49.8
ESLITE_10012043902682518523004,海邊: 諾貝爾文學獎得主古納刻劃難民流離心境重要代表作 特別收錄諾貝爾文學獎獲獎致辭寫作,阿卜杜勒拉扎克．古納,潮浪文化,48.8
